"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Zm00001eb106640",1136.53934065585,0.00625271412748903,0.284774742928953,0.972805611079782,0.98618275068858
"Zm00001eb106650",57.3418523384979,0.240642666762704,0.217433455269811,0.167606562520638,0.336618434397235
"Zm00001eb106660",849.574848257599,-0.0478634518517918,0.112859137839005,0.652870961213834,0.792227380026735
"Zm00001eb106680",1297.70176819385,-0.812039713033101,0.285441073501722,0.000520534238434509,0.00500686712538957
"Zm00001eb106720",73.8384285890516,0.0259255569786508,0.269109195160829,0.882546382989891,0.937109678400268
"Zm00001eb106740",658.751918155709,-0.167165923080037,0.203880921855012,0.315411417765167,0.509347947334985
"Zm00001eb106750",2058.79432381319,1.19037097519397,0.426607404970274,0.000372835985555665,0.00383682400683737
"Zm00001eb106760",318.247009702437,0.0654592605807872,0.139259975958761,0.609147705869926,0.760142592425428
"Zm00001eb106770",161.594822415971,-0.427003684998809,0.135568366904035,0.000662605939820089,0.00599252139245418
"Zm00001eb106810",152.694065268167,2.13605645806257,0.376571735631335,7.70840329453905e-10,8.73306537211494e-08
"Zm00001eb106820",37.9537173916171,0.0873687392491408,0.36254729477665,0.12997113715278,0.283872472551836
"Zm00001eb106830",108.271786619018,-0.111476553859894,0.286015993325984,0.526369564633909,0.696151912504993
"Zm00001eb106840",134.608569444727,-0.265324501379849,0.375265736174324,0.162995440975189,0.330311686082263
"Zm00001eb106850",74.3933013152327,0.388853839181736,0.286537083393435,0.0606518732417989,0.167650869755411
"Zm00001eb106860",4.30191639424916,-0.220230488579139,0.392394889160149,0.168960936246054,0.338406277960332
"Zm00001eb106890",382.937817280111,-0.521205039635862,0.21425851642971,0.00398723935357197,0.0232945544672912
"Zm00001eb106900",174.764142846411,0.480175657741541,0.176733781508834,0.0021784566781958,0.014884641106575
"Zm00001eb106910",99.3663823875374,0.441993277218133,0.159872766225328,0.00210517162565483,0.0144822679313032
"Zm00001eb106920",11.4701923133585,-0.149039006184458,0.347889771137379,0.320992842300686,0.514704401507401
"Zm00001eb106930",0.842508736347066,0.00543455175611834,0.346712672444632,0.910100846698046,NA
"Zm00001eb106940",184.299812973924,-0.494715827878565,0.232446381193599,0.00917844029104402,0.0431817284662447
"Zm00001eb106950",203.465487339059,0.204388662084584,0.2658070404072,0.27677494966723,0.467757476083893
"Zm00001eb106960",490.937641357592,-0.253589322452433,0.210998131755015,0.139667032654303,0.29733921942512
"Zm00001eb106990",28.06685281056,0.576963378077499,0.557973653379925,0.0315221794739688,0.106360925134128
"Zm00001eb107000",11.9892600281359,-0.180695061643856,0.344250164914142,0.28441472822011,0.476347794463873
"Zm00001eb107010",463.892468227904,0.0092774332448776,0.273771557049598,0.959855261121703,0.979143656553032
"Zm00001eb107020",63.7240353688898,-0.171239210145686,0.266665180882397,0.351772851460097,0.545565701860572
"Zm00001eb107030",40.4152312813238,0.128520422615456,0.236683947563499,0.468309808925487,0.649917784267777
"Zm00001eb107040",1041.02480129889,-0.531871166312159,0.221701052363267,0.00445417718073496,0.0253282862927119
"Zm00001eb107050",257.471503871368,0.778685343248035,0.212673338321965,3.75959668846052e-05,0.000622909198362783
"Zm00001eb107080",139.834518277363,0.283871039420964,0.142793318942772,0.0293218077593022,0.101287293909382
"Zm00001eb107100",4.90761986815918,-0.253490992826141,0.485672625991925,0.0157137020137433,0.0642313212006595
"Zm00001eb107110",1142.49034397761,-0.334526036011676,0.100454526291762,0.000491240688447379,0.00480354804011687
"Zm00001eb107120",37.9286033563515,0.317252029554373,0.203475031014233,0.0614284157948097,0.169369226666878
"Zm00001eb107130",125.636598244344,0.204117344150263,0.207797511519935,0.228441570981814,0.412576041344508
"Zm00001eb107160",6.30194313022848,0.466044885150043,0.476480515776029,0.0530759615280945,0.152300457318095
"Zm00001eb107170",301.087583010637,-0.232647331006238,0.192843361173717,0.150798337340909,0.313029463745568
"Zm00001eb107180",140.809362980193,-0.0302747237450298,0.127231210819766,0.798039167433598,0.884829972673357
"Zm00001eb107190",339.777798667387,0.00158165951712351,0.123524243474544,0.991139903185943,0.995732362893136
"Zm00001eb107210",15.6520159720194,0.261464394737731,0.41329853536372,0.13460801022792,0.290139863250242
"Zm00001eb107220",104.66954142858,-0.376607606081199,0.240143192016161,0.0458378594048493,0.137853402115433
"Zm00001eb107230",243.730563435705,0.362221044302487,0.415593423830703,0.0926277347835471,0.225416560961876
"Zm00001eb107250",710.024318520274,-0.725863240168368,0.256328207520592,0.000702010941825037,0.00625739015536042
"Zm00001eb107270",2.12332110617324,-0.153846613634245,0.380178685398422,0.164013366567693,NA
"Zm00001eb107280",103.132138798857,-0.0282701625618048,0.145647423829089,0.830210519343063,0.904745646345049
"Zm00001eb107290",183.211469803068,0.43531180851577,0.140591232877917,0.000793775691097494,0.00688185191547503
"Zm00001eb107320",21.1362513395549,0.261454057576824,0.338795231629836,0.182557931297386,0.356290411271867
"Zm00001eb107350",31.7089914250656,0.0570431104657686,0.326972934917395,0.661189094366603,0.798127466427926
"Zm00001eb107370",118.296056480428,-0.19741177776641,0.145732181993302,0.134808587151316,0.290325563101181
"Zm00001eb107380",18.0372592818854,0.074363144141301,0.303231676315916,0.644411178339449,0.785974760991973
"Zm00001eb107400",416.168088358207,0.0440336753333324,0.161120640650087,0.755235194083718,0.858838014486575
"Zm00001eb107420",225.419036551217,0.467911361704296,0.101712169234384,1.60275821111901e-06,4.98670402784849e-05
"Zm00001eb107430",4.32733177997975,0.102480679752537,0.335710955562074,0.457208570360982,0.64087681843332
"Zm00001eb107440",123.739688692443,0.0216138136640475,0.160639497774345,0.879096921739368,0.935481491930247
"Zm00001eb107470",5.9331042325509,0.0189712466649088,0.301484036483805,0.903771627549005,0.948766196439662
"Zm00001eb107480",3112.30332464426,0.277924241851537,0.428289775925198,0.116007689221655,0.262738351338482
"Zm00001eb107490",1969.10277202206,-0.531073742273198,0.364613906650692,0.0257726542749417,0.0923373258787832
"Zm00001eb107520",101.813842483936,0.00896444454380674,0.188593228967254,0.956228318586196,0.977765517777023
"Zm00001eb107530",228.451281504097,0.0515368407488544,0.147975236273778,0.701544992631,0.823973013433375
"Zm00001eb107540",172.41139549121,0.764819391181778,0.114253593837113,3.9072366836626e-12,1.0131021632041e-09
"Zm00001eb107550",28.9502460897082,0.110908174744965,0.218272812087949,0.5187927310847,0.690086523138951
"Zm00001eb107560",102.18588087716,1.45754356371921,0.345911970242896,1.69162332155418e-06,5.17591461805464e-05
"Zm00001eb107590",1006.56661921406,-0.184234279386922,0.134875264589272,0.137097070126904,0.29375774499589
"Zm00001eb107620",109.522270811406,0.176796647701092,0.208382869924644,0.296841879578472,0.489324162366169
"Zm00001eb107630",5.87225172014603,0.0816396067028311,0.308430826182143,0.604651127485282,0.75731191212501
"Zm00001eb107640",29.531856008319,-0.0775262903024609,0.209429591087966,0.643861531793757,0.785639743909192
"Zm00001eb107660",246.483496280221,0.101425079687706,0.140622176035426,0.431132486029675,0.618422103121499
"Zm00001eb107670",925.2270816204,1.27674720887235,0.360903379505489,3.05644158758891e-05,0.00053162214640006
"Zm00001eb107690",105.286877290086,0.856799361805469,0.236568189181032,3.68585340717523e-05,0.000613520178979908
"Zm00001eb107700",706.935738685252,-0.0335423276683425,0.215245341167548,0.844675529303837,0.913778409287316
"Zm00001eb107710",1245.53682250342,0.453360428562043,0.138935974337592,0.000420145736784999,0.00422415389397658
"Zm00001eb107720",516.500563375233,0.110365451528228,0.094399072744117,0.224830652934051,0.408943755699805
"Zm00001eb107730",298.244659598009,0.569441584570517,0.282379301221013,0.00905711982743904,0.0427785203342571
"Zm00001eb107740",61.5154982470824,-0.109179536458675,0.267059470583025,0.53932052745429,0.706813120004317
"Zm00001eb107750",43.7773093398926,-0.126832930588083,0.314184982766185,0.44494353828174,0.63080427263512
"Zm00001eb107760",75.7347659995191,0.00047268698496439,0.327868728931646,0.998310348408624,0.999060027016009
"Zm00001eb107770",16.9130153422474,-0.0291294022788814,0.310424146245149,0.838498180920753,0.909913610404188
"Zm00001eb107800",12.3848966304828,1.90024265670066,0.374875726262292,2.56504545818623e-08,1.72495877857866e-06
"Zm00001eb107810",78.7126348526871,0.240363306434798,0.375528917667048,0.183901329153949,0.357995536342955
"Zm00001eb107850",11.3473582628907,0.710560669971434,0.400902819482859,0.00934691506532943,0.043761031423697
"Zm00001eb107870",106.029014407047,-0.189985365567549,0.403950487477261,0.105657390500016,0.246351073372199
"Zm00001eb107890",87.971864528406,0.486122307367722,0.166810881846523,0.00118488149657042,0.009358056313784
"Zm00001eb107900",89.6410757734694,0.0904874017322933,0.14568384223693,0.494557821830542,0.670332721420767
"Zm00001eb107910",307.154970209102,0.467691611203273,0.156898956849489,0.00102220346021388,0.00834993154525476
"Zm00001eb107920",406.606475148269,-0.486850184941336,0.154043887865315,0.000517474869459874,0.00499041811418148
"Zm00001eb107930",105.160002004672,-0.3039026096941,0.333283432389464,0.13794464242268,0.295071095406834
"Zm00001eb107940",153.33843432372,0.949134917522491,0.21180717873629,8.46967707549385e-07,2.97100206590998e-05
"Zm00001eb107970",396.467918177426,0.103428262324599,0.286652695957504,0.55579241540092,0.719218719888276
"Zm00001eb107980",405.632513788378,-0.118234108179143,0.233359762023631,0.501151100741325,0.675437307011662
"Zm00001eb107990",152.204181333689,0.309855776391517,0.348540082397696,0.133836086100803,0.289114514619627
"Zm00001eb108010",7.12847810260118,0.151088924215532,0.385933598695988,0.107182841054466,0.248731835704085
"Zm00001eb108020",54.7991737506349,1.22631209409537,0.789659191179092,0.00455929545836714,0.0257745201333765
"Zm00001eb108030",331.963344988864,0.332787802163684,0.107220304197481,0.00109778621976875,0.00884665851118351
"Zm00001eb108060",371.87097905626,-0.17143730114093,0.24520341905634,0.341672769638432,0.535214986869469
"Zm00001eb108070",27.847468191256,0.393825363735201,0.415030279180488,0.0784744728144274,0.201543088507675
"Zm00001eb108090",5.27171350930952,0.145576635268602,0.301771537882538,0.413605524958927,0.602804227747695
"Zm00001eb108100",136.263815647434,0.238347537229958,0.136219697125444,0.0569570569361385,0.1602558383489
"Zm00001eb108120",1589.70364420523,-0.415693964263362,0.285223841492327,0.0472676483018842,0.140806422177033
"Zm00001eb108140",45.3325366650549,-0.234368708992789,0.278728571963259,0.220680438966192,0.40390409276088
"Zm00001eb108150",29.814892646523,-0.285676350569397,0.448043056510123,0.0960655983817701,0.230900789841351
"Zm00001eb108160",5.17215246880792,-0.233069698591826,0.427259350876653,0.0928396573801281,0.225735137393622
"Zm00001eb108170",346.474730228068,-0.301494552336403,0.290332302562789,0.131466799130858,0.286056013923369
"Zm00001eb108220",564.875488831436,0.235449211045713,0.137949310746735,0.0632160170696946,0.172970631562216
"Zm00001eb108230",186.723266122894,0.109352356685118,0.245807996171308,0.540169322760695,0.707409457784652
"Zm00001eb108240",100.806277861642,2.0636472087595,0.541381511093873,6.7141952256024e-06,0.000160369158707622
"Zm00001eb108260",22.5995365467904,0.16038585269298,0.221283320967147,0.359110960027296,0.552111972348341
"Zm00001eb108270",11.8351118011792,0.865591093807586,0.66792358570054,0.0112487021650687,0.0502515289793328
"Zm00001eb108280",211.040405891922,0.167647895953745,0.274025947145291,0.365791569756743,0.559000107604317
"Zm00001eb108290",297.83865439704,0.298407694353769,0.29989915860183,0.139085435685846,0.296527743742876
"Zm00001eb108300",681.024698804822,0.802648709141403,0.240777277306133,0.000116091910492456,0.00152551078411482
"Zm00001eb108310",230.925024547724,-0.315234676758701,0.107267087625491,0.0019365947078069,0.0136015899179144
"Zm00001eb108320",151.505422487722,-0.159697513193203,0.189799781260173,0.316574174991105,0.510591065486807
"Zm00001eb108330",138.665614749211,-0.00853496195843395,0.27955937690689,0.956475937403406,0.977859692761801
"Zm00001eb108350",0.239020903284565,-0.0128343076447729,0.346355055667081,0.965151909177791,NA
"Zm00001eb108360",298.890237177235,0.790069052267425,0.377260873138774,0.00403582235710044,0.0234910826437013
"Zm00001eb108370",274.513524894209,0.0111483786453024,0.15200810347569,0.936601387319473,0.966458582607371
"Zm00001eb108390",252.125622395423,-0.254618365035813,0.156435982449788,0.0684725978948338,0.18316893316879
"Zm00001eb108400",258.765793710707,-0.292644485414261,0.258439627069774,0.125556618509871,0.277128083557856
"Zm00001eb108410",5729.80708796408,-0.0252512553980255,0.173660024361289,0.910584896315285,0.952430045706716
"Zm00001eb108420",226.761478201861,-0.129236602846272,0.132764659555125,0.290651964433788,0.483222339864768
"Zm00001eb108430",280.024751153199,-0.504017380752803,0.215153217839956,0.005340924501779,0.0289316373345345
"Zm00001eb108440",132.415730019861,-0.224321179062773,0.143988745892327,0.0857991549456259,0.213710728622889
"Zm00001eb108460",47.9998852287141,-0.115705816336649,0.338633180355593,0.408679941470001,0.598253906147177
"Zm00001eb108470",331.337358992217,-0.126024266257083,0.195767309955127,0.437686496821392,0.624144174329857
"Zm00001eb108490",575.824609947217,0.626131549224495,0.106757085284582,1.06388378698484e-09,1.15335091062309e-07
"Zm00001eb108500",22.9662578075186,-0.0109295766608331,0.255570341764109,0.948487533110526,0.973451805486936
"Zm00001eb108530",528.982951986348,0.170544630881009,0.292327098018497,0.355663862913076,0.54904310779167
"Zm00001eb108540",23.4821943854934,0.0692599108662774,0.261808785536104,0.69636378985041,0.820685332389657
"Zm00001eb108550",706.630722055869,0.477181456798134,0.442061052250476,0.048047570678433,0.142454844999796
"Zm00001eb108560",56.7837923644491,0.296434712273835,0.42966334775036,0.113472164153909,0.258766742282616
"Zm00001eb108570",904.833546576887,-0.128950228348952,0.102886008307997,0.188399899133161,0.364327684383987
"Zm00001eb108590",64.5291903960101,0.755184362988784,0.240033816318038,0.000255675568393268,0.0028516612951925
"Zm00001eb108600",306.346978219698,0.0255348401494987,0.226438632487791,0.884193684174844,0.938197542687151
"Zm00001eb108610",745.368814293372,0.409147022558098,0.138625027203275,0.00136636354293887,0.0103728975153805
"Zm00001eb108620",853.992827948527,-0.213527246360457,0.118339024815151,0.054139901981946,0.154489752070334
"Zm00001eb108640",18.7095915652314,0.119547531114636,0.31214011219771,0.471411227881307,0.652350139886808
"Zm00001eb108650",158.923488197984,0.247095464959475,0.195436186424489,0.132895569420965,0.287969024425492
"Zm00001eb108660",2.4192241085602,0.0804348839281267,0.348794958816884,0.404497032876764,0.594594089648363
"Zm00001eb108680",255.108217917927,-0.112192858031509,0.114995674138668,0.299995381175759,0.492618476450832
"Zm00001eb108690",402.112408319424,0.216362635956472,0.243151436433503,0.238054873587261,0.423760926151405
"Zm00001eb108720",628.071543533726,0.263230091046897,0.201662669596773,0.116428743593277,0.263146956336674
"Zm00001eb108730",22.6418990925609,-0.0653491361259119,0.320204134892027,0.642220066958649,0.784725049636543
"Zm00001eb108760",3.46236804934214,0.0211321989601507,0.336560719288298,0.826457996353986,0.902768515365867
"Zm00001eb108780",7.78993654869203,-0.000855741194157354,0.315827005000736,0.993178116417696,0.99667026684637
"Zm00001eb108800",6.41947301254198,-0.0184877676390127,0.323283961120764,0.881522236888926,0.936726748949405
"Zm00001eb108820",399.80592025014,0.628046697296026,0.301011331434158,0.00640612835814391,0.0331933527679599
"Zm00001eb108830",180.21125161073,-0.305393409472761,0.148125857406192,0.0225499053125427,0.0839728558655258
"Zm00001eb108840",101.013883684511,-0.298849067612952,0.171665357467646,0.0462004115371818,0.138645334753807
"Zm00001eb108850",69.5648472587018,-0.0864515447054126,0.2762842766293,0.619275547941198,0.767298847542691
"Zm00001eb108890",270.843242332066,-0.503572221679857,0.456500028856256,0.0427084099356061,0.131315307859466
"Zm00001eb108910",7.75378163103514,0.0202409660535467,0.33585989149391,0.836481204191641,0.90890131622344
"Zm00001eb108920",162.877926489841,0.281048734568049,0.142848024758297,0.030795554814978,0.104628644609358
"Zm00001eb108930",697.141637007091,0.671585554064481,0.157535312480379,4.07146545512545e-06,0.000106668153814438
"Zm00001eb108940",586.956159000705,-0.318844735478434,0.145805998579243,0.0161094269587454,0.0653181037303572
"Zm00001eb108950",498.301047683906,0.591549618084576,0.11034236037724,2.11796846977875e-08,1.46343475229135e-06
"Zm00001eb108960",127.947101983787,-0.0225242231997187,0.145770376531534,0.864312329219362,0.92527110718465
"Zm00001eb108970",15.9225058002761,0.548870483892915,0.579236020950745,0.0354988327262772,0.115442350904913
"Zm00001eb109020",70.9450192161542,0.071157353050584,0.2597239273152,0.689352415766523,0.816593001551612
"Zm00001eb109030",1711.56208942162,0.323589441977376,0.249768984088653,0.0909918065022468,0.222858596293506
"Zm00001eb109040",59.1594747743952,-0.231040285323826,0.323301502299704,0.226009694822213,0.410052292255523
"Zm00001eb109110",9.08685927072427,0.184916381443192,0.409222753701508,0.0687616029633727,0.183726242483777
"Zm00001eb109130",46.0439498633616,0.126305407515343,0.179502584141403,0.412997628501932,0.602256445617524
"Zm00001eb109140",172.384812650663,-0.166129015212494,0.276996339831626,0.366077584222481,0.559004922195647
"Zm00001eb109150",110.857257163738,0.762054084658266,0.206928875175118,3.69222217570817e-05,0.000613579552417195
"Zm00001eb109190",127.459421113456,-0.0709565874646943,0.24400278638477,0.686124397124727,0.814841567290774
"Zm00001eb109200",5.4196229403964,-0.150802633747082,0.360955297600639,0.260732897819,0.45020548627253
"Zm00001eb109270",407.70480030605,-0.839655405424305,0.24267449657026,6.98404932912951e-05,0.0010147917584865
"Zm00001eb109280",9.80505799458631,0.0767755999949932,0.320781189228578,0.596573917139215,0.751198087011535
"Zm00001eb109290",2526.65610975352,-0.106815698836369,0.179683774371575,0.503789600109277,0.677739156583782
"Zm00001eb109300",210.457976970023,0.258198108896078,0.278292747624906,0.183356476930975,0.357266714540668
"Zm00001eb109330",3158.67628914265,0.213385887620687,0.231852826049653,0.234426539842204,0.419469401221634
"Zm00001eb109340",48.156043983058,-0.311232955016218,0.221087268529318,0.0812178442554921,0.206271836904966
"Zm00001eb109360",141.551170191977,1.29058395399835,0.493863855832293,0.00052077310643788,0.00500686712538957
"Zm00001eb109370",10.4716603917523,-0.0736158355907243,0.346899505633966,0.436561931730361,0.623420712325891
"Zm00001eb109400",1.81198086064153,-0.028786949222604,0.338597747624543,0.752639067736953,NA
"Zm00001eb109420",4.03438327589483,-0.497831784407665,0.678714630893488,0.0347041486931964,0.113814583880895
"Zm00001eb109430",15.5070617154839,0.00132133097686538,0.271123397721096,0.995225644978243,0.99780436087251
"Zm00001eb109440",127.308446183571,0.177262553213118,0.366969125382175,0.238348604523445,0.424133702587318
"Zm00001eb109450",9.3165254753573,-0.0870863238631505,0.342985846233446,0.44929876251164,0.634456974674654
"Zm00001eb109480",25.5248666431219,0.226353456234548,0.328436928150676,0.232434050975173,0.417137796501008
"Zm00001eb109490",166.165049268836,-0.276309434693068,0.105033369105818,0.00553368016004281,0.0297260977584871
"Zm00001eb109500",489.184388673174,-0.690850870282775,0.236383964768651,0.000584686181604049,0.00545123984698273
"Zm00001eb109510",39.5617268784967,0.0303474064172408,0.242616650682996,0.864198741099807,0.92518888764318
"Zm00001eb109520",344.358126660292,0.14927687494046,0.106659964591589,0.141281434333245,0.299357148687063
"Zm00001eb109550",18.9760680104605,0.469101352563361,0.292583743027058,0.0288331606838549,0.100121886560767
"Zm00001eb109560",54.2431541576873,-0.0353811680906284,0.243224374596261,0.837947011025272,0.909642098047124
"Zm00001eb109570",328.517892980534,0.172006959731827,0.165731603485403,0.23845400615732,0.424291242225876
"Zm00001eb109610",3909.37060898328,-0.0531552780747742,0.142035458583586,0.680448480026943,0.811191302342722
"Zm00001eb109620",2291.42704063584,0.0203812604481625,0.254110747291903,0.904999814918355,0.949494219033112
"Zm00001eb109640",57.7613238344003,0.574481306634114,0.474161228616621,0.0290397181834017,0.100630745664196
"Zm00001eb109660",61.5337775790391,0.38497940511992,0.344576037389021,0.077924120567736,0.200629750542674
"Zm00001eb109670",14.6938522824279,0.170773949580012,0.363879826412329,0.247880490633858,0.435548569228179
"Zm00001eb109680",280.182289046977,0.204018351124938,0.207359124707247,0.228034867774823,0.412167082961162
"Zm00001eb109690",899.634052291594,0.819380883428563,0.126283715979849,1.35565645791806e-11,2.96487961505193e-09
"Zm00001eb109710",1879.02990174488,0.221541355413744,0.320807428488461,0.247992489296334,0.435684485770613
"Zm00001eb109730",49.297454239387,-0.126270857790464,0.326138753295191,0.421869184980623,0.610285969829037
"Zm00001eb109740",11.432974624747,-0.440639368843555,0.564011705577083,0.0487524064299599,0.143967567702233
"Zm00001eb109770",80.510972370533,-0.180723540112456,0.191808972794779,0.261158136489809,0.450599457423009
"Zm00001eb109780",252.300172318206,-0.649171459295373,0.185200988437863,9.07532270854185e-05,0.0012541397881458
"Zm00001eb109790",289.877444017228,0.333521802001316,0.163758795750821,0.0217881592964393,0.0819614110775866
"Zm00001eb109800",30.4909048840585,-0.234302977566964,0.200801995111618,0.159942734266621,0.32603530663383
"Zm00001eb109810",131.569359913417,0.406222027996505,0.189675699033871,0.0129717054153151,0.0557158244722323
"Zm00001eb109820",272.033488391113,-0.693246148087351,0.274088322714618,0.00171715690381815,0.0123254033355966
"Zm00001eb109830",2250.88342965264,0.359927833084189,0.328580593723564,0.0919526899639502,0.224294647006431
"Zm00001eb109860",11.0812690219627,-0.0683197942053721,0.35381257410686,0.303838118333585,0.496609859254485
"Zm00001eb109870",697.517822158929,0.577968962868464,0.22831008802588,0.00264589846193842,0.017186723196336
"Zm00001eb109880",320.166281278329,-0.00998263286139269,0.162190678919008,0.943116131599397,0.970275036849366
"Zm00001eb109890",392.861701062129,0.141688213411841,0.0803122185399293,0.0695200663728404,0.185065536552001
"Zm00001eb109900",44.6659150144549,-0.344807285336147,0.183804688844249,0.029116392408935,0.100771485547974
"Zm00001eb109970",394.512828594741,0.0736731774050767,0.268740419021031,0.677400479888429,0.809334448229247
"Zm00001eb109980",543.678971362291,0.0404277602691767,0.256429660288171,0.820692906303365,0.89908734586793
"Zm00001eb109990",45.239383951385,-0.300609523434146,0.313885399948526,0.138508301997933,0.295798786070309
"Zm00001eb110000",73.2043454127883,0.226389014487277,0.300564556598374,0.240544137993331,0.426682108376491
"Zm00001eb110010",14.8869781797919,-0.160537172781706,0.340385417195198,0.318075312289682,0.511830593691478
"Zm00001eb110020",31.1121036732298,0.293151579861985,0.336322507406945,0.148119004034158,0.309516539586499
"Zm00001eb110030",33.6609376994162,-0.207896080853174,0.230570937828989,0.246763978210273,0.434345357685393
"Zm00001eb110060",10.9198340655478,0.112896199647107,0.365885847093029,0.196478134484107,0.375228276174551
"Zm00001eb110070",363.013111150514,0.272184807860671,0.145857023582592,0.0399232174401102,0.125586948649042
"Zm00001eb110080",301.721966943747,0.00429630091099316,0.20378350787866,0.972890398397084,0.98618275068858
"Zm00001eb110100",179.451694420162,0.823010252908724,0.199912144310876,5.46585641101636e-06,0.000135707556360782
"Zm00001eb110130",3.91346213277311,-0.121612961344458,0.358409906259031,0.289294800913785,0.481507083434757
"Zm00001eb110140",12.0842998082004,-0.0488483050051724,0.320178488006468,0.716599609962715,0.834023828481558
"Zm00001eb110160",309.434464302552,1.05394135266493,0.193488616479291,5.34226142817744e-09,4.52401404646771e-07
"Zm00001eb110230",14.297795113558,0.0454603935165982,0.244409329261148,0.796177420460984,0.883856740025344
"Zm00001eb110240",329.363770230327,0.80511719578111,1.6892288835995,0.0119904856533256,0.0526674972218646
"Zm00001eb110250",1061.89155958958,0.160108105613436,0.148555986765618,0.23342077676746,0.41823508986809
"Zm00001eb110260",3.64079814615495,0.05119606180633,0.303241491978367,0.744345315514285,0.851768917170927
"Zm00001eb110270",1265.21041408037,1.06169407170326,0.521453524436566,0.00272249465238094,0.0175527974883448
"Zm00001eb110280",672.530231722995,1.14190393690786,0.184649502805155,5.91535363308346e-11,1.04039901556421e-08
"Zm00001eb110290",8.08286096111541,0.168781890035538,0.357843166816572,0.269726754268254,0.45973824861757
"Zm00001eb110300",593.726520672588,0.133654804771104,0.173665651793341,0.371369806736065,0.56392694615823
"Zm00001eb110320",55.7029300763705,0.795263608440955,0.2993726238104,0.000976527231821965,0.00809246669112166
"Zm00001eb110330",102.861637040158,-0.122622225856541,0.221025202196306,0.478103112622157,0.657582998709064
"Zm00001eb110340",824.152083967047,0.255397563952263,0.126907224395383,0.0303928356716041,0.10378957365601
"Zm00001eb110350",573.736038225212,-0.000401091887352914,0.138285934451642,0.996127856836812,0.998112096223364
"Zm00001eb110370",446.305716726197,-0.146345979234255,0.228881497266991,0.404675336433367,0.59478666354813
"Zm00001eb110380",593.218298820755,0.0613888652381902,0.126616915548351,0.601299074069617,0.754805001593379
"Zm00001eb110390",72.553246302871,-0.0619850346106598,0.201603905267462,0.705304265111529,0.826614734025899
"Zm00001eb110400",273.892255001945,0.089056739106364,0.257268253326315,0.618398096254533,0.766662549781272
"Zm00001eb110410",11.3908131720798,0.234017535208246,0.369106240584369,0.195653208075418,0.374125586277263
"Zm00001eb110430",872.173939313259,-0.0854743685371292,0.130167473841447,0.47109055050162,0.652121659731755
"Zm00001eb110450",79.540975022935,0.499742687629781,0.206699694189494,0.00452211005852765,0.0256449025309903
"Zm00001eb110460",140.232965923246,-0.109429726666712,0.162114633791224,0.445727331455775,0.631541215336838
"Zm00001eb110470",0.271141789727041,0.0119845765508309,0.347998591040068,0.845639242484194,NA
"Zm00001eb110500",9.37346596310951,0.0971851377911226,0.32267546633235,0.520319115064499,0.691329942673438
"Zm00001eb110510",904.662463639813,0.0794622085194479,0.174127426071413,0.594185555405688,0.749526676852475
"Zm00001eb110520",671.799571850959,0.0473524423786809,0.243661254499348,0.78715894170948,0.878390704107072
"Zm00001eb110530",500.292234475276,0.42608318856664,0.137505966217535,0.000802518957207711,0.00693851986687217
"Zm00001eb110540",307.415244664927,0.422376043443744,0.128169384903229,0.000409206548955789,0.00413331482441247
"Zm00001eb110550",83.4260419523274,-0.0332929095822288,0.238198110695186,0.847611436960986,0.915261688605777
"Zm00001eb110560",982.770515493525,-0.24952431766692,0.263566455059664,0.188750971754437,0.364863126881334
"Zm00001eb110580",479.256795560573,-0.0843208082624137,0.0867680237693201,0.315075776389189,0.509040583983116
"Zm00001eb110590",392.512550656194,-0.280097174643456,0.124602733641897,0.0158652876356832,0.0646044338983752
"Zm00001eb110600",282.589680660561,0.472466632842771,0.143241160744979,0.000343815696483173,0.00360545312482625
"Zm00001eb110610",131.909100670299,0.323076954665754,0.307648966221097,0.116198717690179,0.262879870664058
"Zm00001eb110620",4.14006678016593,0.0514872683522877,0.328108973379077,0.684275455377829,0.814106526878325
"Zm00001eb110630",47.8242058438566,0.0313726470469308,0.281844425062803,0.854464150834529,0.919546470705965
"Zm00001eb110640",113.957101285826,-0.267410892344015,0.497395999218432,0.0213018473684866,0.0806264504386465
"Zm00001eb110650",811.221063779702,-0.611526772828109,0.129400627489633,5.4478833649643e-07,2.09347081235448e-05
"Zm00001eb110660",1.56949766452198,0.0130607336807149,0.341602405390747,0.864915013763612,NA
"Zm00001eb110670",2.37906820708157,0.243788335408471,0.456680247404156,0.0477824103635107,0.141864106389646
"Zm00001eb110680",200.30507058544,-0.0192699102184384,0.284345617840726,0.904588589483956,0.949316014942459
"Zm00001eb110710",87.0008704488295,0.0689610454093843,0.170516836004108,0.644207758273268,0.785840980130515
"Zm00001eb110720",217.402587791126,-0.254938682591262,0.233552416245154,0.159525149742914,0.325429235232706
"Zm00001eb110730",66.3259010913518,-0.394021935261886,0.243911131055157,0.0401153572254056,0.125913059974563
"Zm00001eb110740",0.116194533046953,-0.00352899779958812,0.34820368690485,0.951266588950091,NA
"Zm00001eb110750",1661.23997220862,0.0825584178303653,0.216665097611736,0.630591296937033,0.775588131901967
"Zm00001eb110760",188.880512046478,0.727947785514658,0.170453751444372,3.43464661314724e-06,9.17036061223632e-05
"Zm00001eb110770",176.184288292383,-0.0951375130314303,0.188231939402644,0.547865108449034,0.713074512386804
